participant;condition;layout;chats;part;topic;question;answer;wait_time;correct
21;C;1;4;4;Miekkailu;Olen miettinyt miekkailun aloittamista, mutta en tiedä mikä kolmesta miekkailulajista pitäisi valita. Mikä kolmesta miekkatyypistä (kalpa, floretti, säilä) saa olla painavin?;kalpa;102,27;TRUE
21;D;2;4;1;Cheerleadingin kilpailusäännöt;Joukkueemme on osallistumassa cheerleadingin SM-kisoihin ja haluaisin selvittää muutaman asian kilpailusäännöistä. Kuinka suuri kilpailualue on SM-kisoissa?;Tanssisarjoissa 14x16m ja muissa vähintään 12x12m;52,08;FALSE
21;D;2;4;1;Cheerleadingin kilpailusäännöt;Entä kuinka monta ulkoista spotteria joukkueella saa olla kilpailussa enintään?;maksimissaan 6:tta;102,07;TRUE
21;D;2;4;1;Cheerleadingin kilpailusäännöt;Saako ulkoinen spotteri tukea huojuvaa pyramidia?;eivät saa;105,43;TRUE
21;D;2;4;1;Lämpöpumppu;Lämpöpumppuni ohjausjärjestelmän vihreä merkkivalo alkoi vilkkumaan eilen, mitä se tarkoittaa?;"Tämä tarkoittaa hälytystä
";86,27;TRUE
21;D;2;4;1;Lämpöpumppu;Mikä asetus pitää olla päällä, jotta ohjausjärjestelmä sallii vain sähkövastuksen toiminnan?;lisälämpö;79,56;TRUE
21;D;2;4;1;Lämpöpumppu;Entä mikä on oletussäätö lämpötilalle, jos otan lämmityksen pois?;17*;91,04;TRUE
21;D;2;4;1;Mankeli;Olen katsellut mankelia mutta tarvitsisin vähän lisätietoja, jotta tiedän ostanko sen. Mikä on mankelin syvyys?;314mm;197,48;TRUE
21;D;2;4;1;Mankeli;Entä mankeliliinan leveys?;730mm;15,75;FALSE
21;D;2;4;1;Mankeli;Mikä on lakanoiden mankeiloimisaika?;2-4min;38,94;TRUE
21;D;2;4;1;Generaattori;Missä tätä generaattoria on tarkoitus käyttää?;asuntovaunuissa, matkailuautoissa ja kaupallisessa käytössä olevissa ajoneuvoissa;145,99;TRUE
21;D;2;4;1;Generaattori;Kuinka paljon se painaa?;96,5kg;37,23;TRUE
22;A;1;3;3;Agility;Olen osallistumassa ensimmäistä kertaa agility-kilpailuun. Koirani säkäkorkeus on 40cm, mihin kilpailuluokkaan (koko) minun pitää osallistua?;M;71,75;TRUE
22;A;1;3;3;Agility;Kuinka monta eri tasoluokkaa on olemassa?;3;41,59;TRUE
22;A;1;3;3;Agility;Onko agilitykilpailun tarkoituksena yhtenä osa-aluuena koiran ulkonäön arviointi?;Ei;117,41;TRUE
22;A;1;3;3;Ompelukone;Mikä on tässä ompelukoneessa ompelen enimmäisleveys?;5 mm;12,46;TRUE
22;A;1;3;3;Ompelukone;Entä mille välille ompelen pituuden voi asettaa siksak-ompelussa?;4;108,29;FALSE
22;A;1;3;3;Ompelukone;Kuinka painava kone on?;5kg;87,44;TRUE
22;A;1;3;3;Uuni;Harkitsen tässä uunin ostoa, mutta haluaisin ensin tietää laitteen mitoista vähän. Mikä on leveimmän keittolevyn halkaisija?;180mm;76,82;TRUE
22;A;1;3;3;Uuni;Entä kuinka monta kannatintasoa uunissa on?;4;111,14;TRUE
22;A;1;3;3;Uuni;Sitten vielä pari kysymystä uunin asennuksesta. Voiko uunin asentaa 200 mm päähän seinästä?;Kyllä;58,49;TRUE
22;A;1;3;3;Kiuas;Minulla olisi pari kysymystä koskien kiuastanne. Millä etäisyydellä kiukaan pitää olla sen takana olevasta seinästä?;10 cm;34,93;TRUE
22;A;1;3;3;Jääkaappi;Tarvitsisin apua jääkaapin asennuksessa. Kuinka kauas sähköliedestä jääkaappi tulee vähintään sijoittaa?;3 cm;123,04;TRUE
22;B;2;3;4;Nelikopteri;Kiinnostaisi tietää muutama juttu tästä nelikopterista. Kuinka painava kopteri on?;1380 g;44,70;TRUE
22;B;2;3;4;Nelikopteri;Entä mikä on sen maksiminopeus?;20 m/s;34,19;TRUE
22;B;2;3;4;Nelikopteri;Kuuluko kotiinpaluutoimintoon kotiin paluu, jos akku on vähissä?;Kyllä;104,86;TRUE
22;B;2;3;4;Generaattori;Missä tätä generaattoria on tarkoitus käyttää?;Asuntovaunuissa, matkailuautoissa ja kaupallisessa käytössä olevissa ajoneuvoissa;49,67;TRUE
22;B;2;3;4;Generaattori;Kuinka paljon se painaa?;96,5kg;12,33;TRUE
22;B;2;3;4;Generaattori;Mitä lisävarusteita generaattoriin on saatavana?;Ulkoinen tiivistesarja;53,19;TRUE
22;B;2;3;4;Generaattori;Minkälainen huolto pitäisi tehdä generaattorin käytön ensimmäisenä kuukautena?;Vaihda öljy;16,27;TRUE
22;B;2;3;4;Grilli;Mietin grillin ostoa ja olisi pari kysymystä siitä. Mitkä ovat grillauspinta-alan pituus ja leveys?;49.6 x 90.0 cm;49,49;TRUE
22;B;2;3;4;Grilli;Kuinka pitkä takuu grillillä on?;2v;15,24;TRUE
22;B;2;3;4;Grilli;Entä mitä lisävarusteita grilliin on saatavana?;Suojahuppu ja elektroninen grillivarras;54,84;TRUE
22;B;2;3;4;Langattomat Bluetooth-kuulokkeet;Ostin juuri uudet Bluetooth-kuulokkeet ja tarvitsisin vastauksen muutamaan kysymykseen. Mitä kaikkea pakkauksen pitäisi sisältää?;kuulokkeet, latauskaapeli ja pikaopas;19,53;TRUE
22;B;2;3;4;Langattomat Bluetooth-kuulokkeet;OK, minulta näyttäisi puuttuvan ohjeet ja siksi tässä kyselen. Yritin muodostaa pariliitosta, mutta se kysyy jotain salasanaa. Mikä se mahtaa olla?;0;34,83;TRUE
22;B;2;3;4;Langattomat Bluetooth-kuulokkeet;Kuinka kauan kuulokkeiden lataaminen pitäisi yleensä kestää?;5 tuntia;103,84;FALSE
22;B;2;3;4;Kamiina;Voinko käyttää ostamani kamiinan polttoaineena sytytysnestettä?;Et;27,25;TRUE
22;B;2;3;4;Kamiina;Entä mitä materiaalia keittolevy on?;Valurautaa;103,82;TRUE
22;C;1;4;2;Cheerleadingin kilpailusäännöt;Joukkueemme on osallistumassa cheerleadingin SM-kisoihin ja haluaisin selvittää muutaman asian kilpailusäännöistä. Kuinka suuri kilpailualue on SM-kisoissa?;14x16 metriä;18,85;TRUE
22;C;1;4;2;Cheerleadingin kilpailusäännöt;Entä kuinka monta ulkoista spotteria joukkueella saa olla kilpailussa enintään?;6;50,05;TRUE
22;C;1;4;2;Cheerleadingin kilpailusäännöt;Saako ulkoinen spotteri tukea huojuvaa pyramidia?;Ei;39,31;TRUE
22;C;1;4;2;Miekkailu;Olen miettinyt miekkailun aloittamista, mutta en tiedä mikä kolmesta miekkailulajista pitäisi valita. Mikä kolmesta miekkatyypistä (kalpa, floretti, säilä) saa olla painavin?;Kalpa;33,48;TRUE
22;C;1;4;2;Miekkailu;Kuinka paljon se saa enintään painaa?;770 grammaa;22,58;TRUE
22;C;1;4;2;Miekkailu;Sitten vielä kiinnostaisi osuma-alueet. Mikä on säilämiekkailun osuma-alue?;Koko vartalo vyötäröstä ylöspäin;60,80;TRUE
22;C;1;4;2;Miekkailu;Entä kalpamiekkailun?;Koko keho;43,71;TRUE
22;C;1;4;2;Lämpöpumppu;Lämpöpumppuni ohjausjärjestelmän vihreä merkkivalo alkoi vilkkumaan eilen, mitä se tarkoittaa?;jokin hälytys on aktiivinen;39,03;TRUE
22;C;1;4;2;Lämpöpumppu;Mikä asetus pitää olla päällä, jotta ohjausjärjestelmä sallii vain sähkövastuksen toiminnan?;Salama;95,34;FALSE
22;C;1;4;2;Lämpöpumppu;Entä mikä on oletussäätö lämpötilalle, jos otan lämmityksen pois?;17;46,54;TRUE
22;C;1;4;2;Painepesuri;Mikä on mallin P 130.2 nimellispaine?;12/120;53,10;TRUE
22;C;1;4;2;Painepesuri;Entä nimellisvirrankulutus?;2.300 kW;34,48;TRUE
22;C;1;4;2;Painepesuri;Kuinka pitkä takuu laitteessa on?;2v;49,58;TRUE
22;C;1;4;2;Tenniksen kilpailumääräykset;Ajattelin ilmoittautua tenniskisoihin, mutta edellisistä on niin kauan aikaa, että haluaisin tarkistaa pari juttua. Olen tasolla 14, mihin tasoluokkaan minun kuuluu osallistua?;C;70,50;TRUE
22;C;1;4;2;Tenniksen kilpailumääräykset;Olen vähän huolissani omasta jaksamisestani, kuinka pitkä tauko kahden normaalipituisen saman luokan ottelussa on vähintään?;60 min;35,88;TRUE
22;C;1;4;2;Arkkupakastin;Tarvitsisin vastauksen muutamaan kysymykseen, jotta tiedän ostanko arkkupakastimen. Kuinka leveä pakastin on?;595mm;20,92;TRUE
22;C;1;4;2;Pöytätenniksen säännöt;Meillä on tässä kaverin kanssa erimielisyyksiä pöytätenniksen säännöistä. Mikä on pöydän pituus?;274cm;38,33;TRUE
22;C;1;4;2;Pöytätenniksen säännöt;Kuinka korkealle pallon kuuluu nousta pelaajan kämmenestä syötössä?;16 cm;30,98;TRUE
22;C;1;4;2;Koripallon pelisäännöt;Olen perustamassa koripallojoukkuetta ja olisi muutama kysymys. Kuinka monta pelaajaa joukkueessa voi enintään olla?;12;28,98;TRUE
22;D;2;4;1;Liesituuletin;Olen käyttänyt liesituuletinta jonkin aikaa ja mieleeni heräsi muutamia kysymyksiä siitä. Miten saan intensiivitehon päälle? Laitteessani on ohjauspaneeli 1.;Paina painiketta +;183,42;TRUE
22;D;2;4;1;Liesituuletin;Kuinka usein rasvasuodatin pitäisi puhdistaa?;2 kuukauden välein;62,62;TRUE
22;D;2;4;1;Liesituuletin;Entä mitä puhdistusainetta voi käyttää laitteen alumiini- ja muoviosien puhdistukseen?;Lasinpesuaine;13,74;TRUE
22;D;2;4;1;Päältäajettava ruohonleikkuri;Haluaisin vertailla kahta ruohonleikkurimallia, LM2148 M ja LM2153 MD. Kummassa näistä on suurempi teho?;LM2153 MD;29,01;TRUE
22;D;2;4;1;Päältäajettava ruohonleikkuri;Entä onko niiden polttoainesäiliöiden tilavuuksissa eroa?;Ei;168,24;TRUE
22;D;2;4;1;Päältäajettava ruohonleikkuri;Mitkä niiden leikkuuleveydet ovat?;48mm ja 53mm;21,54;TRUE
22;D;2;4;1;Televisio;Yritän muodostaa internet-yhteyttä ostamaani televisioon, mutta se ei tunnu onnistuvan. Mikä on minimi verkkoyhteyden nopeus, jotta internet-yhteys voidaan muodostaa?;10 Mbps;154,05;TRUE
22;D;2;4;1;Televisio;Kytkin USB-näppäimistön televisioon, millä painikkeella pääsen palaamaan valikossa edelliseen näyttöön?;ESC-näppäin;120,50;TRUE
22;D;2;4;1;Televisio;Entä mitä Windows-näppäin tekee?;Näyttää television asetukset;21,01;TRUE
22;D;2;4;1;Kuivausrumpu;Haluaisin kysyä pari kysymystä kuivausrummusta ennen ostopäätöstä. Kuinka leveä kuivausrumpu on?;600mm;93,92;TRUE
22;D;2;4;1;Kuivausrumpu;Mikä on täysin kuivaksi kuivaavan ohjelman maksimitäyttömäärä?;3,5kg;115,44;FALSE
22;D;2;4;1;Kuivausrumpu;Kuuluuko ajastettu kuivaus laitteen lisätoimintoihin?;Kyllä;114,86;TRUE
22;D;2;4;1;Kuivausrumpu;Entä onko laitteessa ohjelmaa villavaatteille?;Kyllä;41,09;TRUE
23;A;1;3;1;Arkkupakastin;Tarvitsisin vastauksen muutamaan kysymykseen, jotta tiedän ostanko arkkupakastimen. Kuinka leveä pakastin on?;595 mm;22,75;TRUE
23;A;1;3;1;Arkkupakastin;Sitten kysymys asennuksesta. Voinko asentaa pakastimen varastoon, jossa on talvella +5 astetta lämmintä?;ei;30,51;TRUE
23;A;1;3;1;Arkkupakastin;Entä mikä on alhaisin lämpötila, jolle pakastimen voi säätää käyttöpaneelista?;-24C;77,62;TRUE
23;A;1;3;1;Tenniksen kilpailumääräykset;Ajattelin ilmoittautua tenniskisoihin, mutta edellisistä on niin kauan aikaa, että haluaisin tarkistaa pari juttua. Olen tasolla 14, mihin tasoluokkaan minun kuuluu osallistua?;C;31,63;TRUE
23;A;1;3;1;Tenniksen kilpailumääräykset;Olen vähän huolissani omasta jaksamisestani, kuinka pitkä tauko kahden normaalipituisen saman luokan ottelussa on vähintään?;30 min;80,95;FALSE
23;A;1;3;1;Tenniksen kilpailumääräykset;Kuinka montaa palloa tennisotteluissa voi korkeintaan käyttää?;6;71,78;TRUE
23;A;1;3;1;Nelikopteri;Kiinnostaisi tietää muutama juttu tästä nelikopterista. Kuinka painava kopteri on?;1380 g;13,90;TRUE
23;A;1;3;1;Nelikopteri;Entä mikä on sen maksiminopeus?;20 m/s;119,47;TRUE
23;A;1;3;1;Jääkaappi;Tarvitsisin apua jääkaapin asennuksessa. Kuinka kauas sähköliedestä jääkaappi tulee vähintään sijoittaa?;3 cm;23,39;TRUE
23;A;1;3;1;Astianpesukone;Ostin astianpesukoneen, ja minulla olisi muutama kysymys siihen liittyen. Mikä ohjelma on tarkoitettu erittäin likaisten astioiden pesuun (ohjelman numero)?;3;32,48;TRUE
23;A;1;3;1;Astianpesukone;Selvä, mitä lämpötilaa tämä ohjelma käyttää?;70 C;11,30;TRUE
23;B;2;3;4;Cheerleadingin kilpailusäännöt;Joukkueemme on osallistumassa cheerleadingin SM-kisoihin ja haluaisin selvittää muutaman asian kilpailusäännöistä. Kuinka suuri kilpailualue on SM-kisoissa?;14x16 metriä;36,73;TRUE
23;B;2;3;4;Cheerleadingin kilpailusäännöt;Entä kuinka monta ulkoista spotteria joukkueella saa olla kilpailussa enintään?;6;43,47;TRUE
23;B;2;3;4;Cheerleadingin kilpailusäännöt;Saako ulkoinen spotteri tukea huojuvaa pyramidia?;ei;23,19;TRUE
23;B;2;3;4;Painepesuri;Mikä on mallin P 130.2 nimellispaine?;120 baaria;43,24;TRUE
23;B;2;3;4;Painepesuri;Entä nimellisvirrankulutus?;2300 kW;20,50;TRUE
23;B;2;3;4;Painepesuri;Kuinka pitkä takuu laitteessa on?;2 vuotta;13,96;TRUE
23;B;2;3;4;Kamiina;Voinko käyttää ostamani kamiinan polttoaineena sytytysnestettä?;ei;66,13;TRUE
23;B;2;3;4;Kamiina;Entä mitä materiaalia keittolevy on?;valurautaa;42,28;TRUE
23;B;2;3;4;Kamiina;Okei, sitten vielä yksi. Kuinka pitkä takuu kamiinalla on?;12 kuukautta;27,98;TRUE
23;B;2;3;4;Generaattori;Missä tätä generaattoria on tarkoitus käyttää?;ajoneuvoissa;42,04;FALSE
23;B;2;3;4;Generaattori;Kuinka paljon se painaa?;96,5 kg;30,36;TRUE
23;B;2;3;4;Generaattori;Mitä lisävarusteita generaattoriin on saatavana?;ulkoinen tiivistesarja;66,50;TRUE
23;B;2;3;4;Taekwondon kilpailusäännöt;Lapseni on osallistumassa ensimmäiseen taekwondokilpailuun ja muutama asia on vielä epäselvä. Mihin kilpailuluokkaan hänen pitää osallistua? Hän on 9-vuotias.;C-juniorit;38,30;TRUE
23;B;2;3;4;Taekwondon kilpailusäännöt;Käydäänkö tässä luokassa pyykkipoikaottelua?;kyllä;45,82;TRUE
23;B;2;3;4;Jalkapallosäännöt;Ajattelin pitää tietovisan eri urheilulajeista ja mietin tässä jalkapallokysymyksiä, tarvitsisin niihin vastaukset. Ensimmäiseksi, mikä on pelikentän sivurajan minimipituus?;90 m;41,42;TRUE
23;C;1;4;3;Agility;Olen osallistumassa ensimmäistä kertaa agility-kilpailuun. Koirani säkäkorkeus on 40cm, mihin kilpailuluokkaan (koko) minun pitää osallistua?;M;33,18;TRUE
23;C;1;4;3;Agility;Kuinka monta eri tasoluokkaa on olemassa?;5;71,99;FALSE
23;C;1;4;3;Agility;Onko agilitykilpailun tarkoituksena yhtenä osa-aluuena koiran ulkonäön arviointi?;ei;90,10;TRUE
23;C;1;4;3;Pöytätenniksen säännöt;Meillä on tässä kaverin kanssa erimielisyyksiä pöytätenniksen säännöistä. Mikä on pöydän pituus?;274 cm;13,05;TRUE
23;C;1;4;3;Pöytätenniksen säännöt;Kuinka korkealle pallon kuuluu nousta pelaajan kämmenestä syötössä?;16 cm;65,33;TRUE
23;C;1;4;3;Pöytätenniksen säännöt;Entä kuinka kuinka monta pistettä pelaajan pitää vähintään saada, jotta voi voittaa erän?;11;64,03;TRUE
23;C;1;4;3;Mankeli;Olen katsellut mankelia mutta tarvitsisin vähän lisätietoja, jotta tiedän ostanko sen. Mikä on mankelin syvyys?;314 mm;35,89;TRUE
23;C;1;4;3;Mankeli;Entä mankeliliinan leveys?;55 cm;81,40;TRUE
23;C;1;4;3;Mankeli;Mikä on lakanoiden mankeiloimisaika?;2-4 min;67,97;TRUE
23;C;1;4;3;Ompelukone;Mikä on tässä ompelukoneessa ompelen enimmäisleveys?;5 mm;76,47;TRUE
23;C;1;4;3;Ompelukone;Entä mille välille ompelen pituuden voi asettaa siksak-ompelussa?;0,5 - 4;61,26;TRUE
23;C;1;4;3;Ompelukone;Kuinka painava kone on?;5 kg;50,61;TRUE
23;C;1;4;3;Televisio;Yritän muodostaa internet-yhteyttä ostamaani televisioon, mutta se ei tunnu onnistuvan. Mikä on minimi verkkoyhteyden nopeus, jotta internet-yhteys voidaan muodostaa?;10 Mbps;31,26;TRUE
23;C;1;4;3;Langattomat Bluetooth-kuulokkeet;Ostin juuri uudet Bluetooth-kuulokkeet ja tarvitsisin vastauksen muutamaan kysymykseen. Mitä kaikkea pakkauksen pitäisi sisältää?;kuulokkeet, usb-latauskaapeli, pikaopas;34,15;TRUE
23;C;1;4;3;Langattomat Bluetooth-kuulokkeet;OK, minulta näyttäisi puuttuvan ohjeet ja siksi tässä kyselen. Yritin muodostaa pariliitosta, mutta se kysyy jotain salasanaa. Mikä se mahtaa olla?;0;95,56;TRUE
23;C;1;4;3;Liesituuletin;Olen käyttänyt liesituuletinta jonkin aikaa ja mieleeni heräsi muutamia kysymyksiä siitä. Miten saan intensiivitehon päälle? Laitteessani on ohjauspaneeli 1.;aseta tuuletin teholle 3, paina painiketta +;88,75;TRUE
23;C;1;4;3;Grilli;Mietin grillin ostoa ja olisi pari kysymystä siitä. Mitkä ovat grillauspinta-alan pituus ja leveys?;49.6cm x 90.0cm;53,69;TRUE
23;D;2;4;2;Päältäajettava ruohonleikkuri;Haluaisin vertailla kahta ruohonleikkurimallia, LM2148 M ja LM2153 MD. Kummassa näistä on suurempi teho?;LM 2153 MD;44,29;TRUE
23;D;2;4;2;Päältäajettava ruohonleikkuri;Entä onko niiden polttoainesäiliöiden tilavuuksissa eroa?;ei;56,69;TRUE
23;D;2;4;2;Päältäajettava ruohonleikkuri;Mitkä niiden leikkuuleveydet ovat?;48 mm ja 53 mm;56,42;TRUE
23;D;2;4;2;Mikroaaltouuni;Minulla olisi pari kysymystä viime viikolla ostamastani mikrosta. Luulen että siinä on jokin häiriö, koska näytössä palaa kolme nollaa. Mikä voisi olla syy tähän?;sähkökatko;58,07;TRUE
23;D;2;4;2;Mikroaaltouuni;Selvä. Entä mikä on suurin teho jonka voin valita?;800 W;42,70;TRUE
23;D;2;4;2;Mikroaaltouuni;Mitä tällä teholla tulisi kuumentaa?;nesteitä;44,11;TRUE
23;D;2;4;2;Mikroaaltouuni;Olen kuullut, että metalliastiaa ei saisi laittaa mikroon, mistä se johtuu?;mikroaallot eivät läpäise metallia, ruoka jää kylmäksi;50,81;TRUE
23;D;2;4;2;Pyykinpesukone;Olen miettinyt pesukoneen ostoa, ja haluasin kysyä pari juttua ennen päätöstä. Mikä on koneen leveys?;600 mm;58,97;TRUE
23;D;2;4;2;Pyykinpesukone;Entä maksimitäyttömäärä?;7 kg;41,85;TRUE
23;D;2;4;2;Pyykinpesukone;Voiko koneen lisätoimintoihin kuuluvalla ajastuksella ajastaa koneen käynnistymään vuorokauden päästä?;ei;28,19;TRUE
23;D;2;4;2;Koripallon pelisäännöt;Olen perustamassa koripallojoukkuetta ja olisi muutama kysymys. Kuinka monta pelaajaa joukkueessa voi enintään olla?;12;46,73;TRUE
23;D;2;4;2;Koripallon pelisäännöt;Mitkä ovat pelikentän pituus ja leveys?;28m pitkä ja 15m leveä;54,07;TRUE
23;D;2;4;2;Koripallon pelisäännöt;Kuinka monta erää ottelussa pelataan?;4;26,21;TRUE
23;D;2;4;2;Koripallon pelisäännöt;Entä kuinka monta minuuttia yksi erä kestää?;10;53,99;TRUE
23;D;2;4;2;Kuivausrumpu;Haluaisin kysyä pari kysymystä kuivausrummusta ennen ostopäätöstä. Kuinka leveä kuivausrumpu on?;950 mm;57,37;TRUE
23;D;2;4;2;Miekkailu;Olen miettinyt miekkailun aloittamista, mutta en tiedä mikä kolmesta miekkailulajista pitäisi valita. Mikä kolmesta miekkatyypistä (kalpa, floretti, säilä) saa olla painavin?;kalpa;40,76;TRUE
24;A;1;3;2;Generaattori;Missä tätä generaattoria on tarkoitus käyttää?;asuntovaunuissa, matkailuautoissa ja kaupallisessa käytössä olevissa ajoneuvoissa. Ei vesikulkuneuvoissa;91,69;TRUE
24;A;1;3;2;Generaattori;Kuinka paljon se painaa?;96,5kg;43,23;TRUE
24;A;1;3;2;Generaattori;Mitä lisävarusteita generaattoriin on saatavana?;ulkoinen tiivistesarja;46,92;TRUE
24;A;1;3;2;Generaattori;Minkälainen huolto pitäisi tehdä generaattorin käytön ensimmäisenä kuukautena?;Vaihtaa öljy;20,52;TRUE
24;A;1;3;2;Pöytätenniksen säännöt;Meillä on tässä kaverin kanssa erimielisyyksiä pöytätenniksen säännöistä. Mikä on pöydän pituus?;274cm;107,47;TRUE
24;A;1;3;2;Pöytätenniksen säännöt;Kuinka korkealle pallon kuuluu nousta pelaajan kämmenestä syötössä?;vähintään 16cm;45,83;TRUE
24;A;1;3;2;Pöytätenniksen säännöt;Entä kuinka kuinka monta pistettä pelaajan pitää vähintään saada, jotta voi voittaa erän?;11 pistettä;56,40;TRUE
24;A;1;3;2;Ompelukone;Mikä on tässä ompelukoneessa ompelen enimmäisleveys?;5mm;100,64;TRUE
24;A;1;3;2;Ompelukone;Entä mille välille ompelen pituuden voi asettaa siksak-ompelussa?;0,5 - 4;67,61;TRUE
24;A;1;3;2;Ompelukone;Kuinka painava kone on?;5kg;22,91;TRUE
24;A;1;3;2;Kiuas;Minulla olisi pari kysymystä koskien kiuastanne. Millä etäisyydellä kiukaan pitää olla sen takana olevasta seinästä?;100mm;41,89;TRUE
24;A;1;3;2;Kiuas;Mikä on pisin aika, jonka päähän kiukaan voi ajastaa lämpenemään?;8h;33,75;TRUE
24;A;1;3;2;Jalkapallosäännöt;Ajattelin pitää tietovisan eri urheilulajeista ja mietin tässä jalkapallokysymyksiä, tarvitsisin niihin vastaukset. Ensimmäiseksi, mikä on pelikentän sivurajan minimipituus?;90m;24,73;TRUE
24;A;1;3;2;Jalkapallosäännöt;Mikä on pallon ympärysmitta?;68-70cm;37,42;TRUE
24;A;1;3;2;Koripallon pelisäännöt;Olen perustamassa koripallojoukkuetta ja olisi muutama kysymys. Kuinka monta pelaajaa joukkueessa voi enintään olla?;12;54,14;TRUE
24;A;1;3;2;Koripallon pelisäännöt;Mitkä ovat pelikentän pituus ja leveys?;28m x 15m;22,91;TRUE
24;B;2;3;3;Mikroaaltouuni;Minulla olisi pari kysymystä viime viikolla ostamastani mikrosta. Luulen että siinä on jokin häiriö, koska näytössä palaa kolme nollaa. Mikä voisi olla syy tähän?;Sähkökatko;39,05;TRUE
24;B;2;3;3;Mikroaaltouuni;Selvä. Entä mikä on suurin teho jonka voin valita?;800W;29,95;TRUE
24;B;2;3;3;Mikroaaltouuni;Mitä tällä teholla tulisi kuumentaa?;Nestettä;36,99;TRUE
24;B;2;3;3;Mikroaaltouuni;Olen kuullut, että metalliastiaa ei saisi laittaa mikroon, mistä se johtuu?;Mikroaallot eivät läpäise metallia. ;30,44;TRUE
24;B;2;3;3;Astianpesukone;Ostin astianpesukoneen, ja minulla olisi muutama kysymys siihen liittyen. Mikä ohjelma on tarkoitettu erittäin likaisten astioiden pesuun (ohjelman numero)?;3;47,77;TRUE
24;B;2;3;3;Astianpesukone;Selvä, mitä lämpötilaa tämä ohjelma käyttää?;70 C;43,84;TRUE
24;B;2;3;3;Astianpesukone;Sitten vielä yksi kysymys koneen asetuksista. Asuinpaikassani veden kovuus on 32°dH, mihin asentoon vedenpehmennin tulee siis asettaa?;7;48,11;TRUE
24;B;2;3;3;Painepesuri;Mikä on mallin P 130.2 nimellispaine?;12/120 MPa / Baari;52,18;TRUE
24;B;2;3;3;Painepesuri;Entä nimellisvirrankulutus?;2300kW;60,50;TRUE
24;B;2;3;3;Painepesuri;Kuinka pitkä takuu laitteessa on?;kaksi vuotta;22,63;TRUE
24;B;2;3;3;Uuni;Harkitsen tässä uunin ostoa, mutta haluaisin ensin tietää laitteen mitoista vähän. Mikä on leveimmän keittolevyn halkaisija?;500mm;41,25;FALSE
24;B;2;3;3;Uuni;Entä kuinka monta kannatintasoa uunissa on?;4;36,96;TRUE
24;B;2;3;3;Kamiina;Voinko käyttää ostamani kamiinan polttoaineena sytytysnestettä?;Et;48,10;TRUE
24;B;2;3;3;Pyykinpesukone;Olen miettinyt pesukoneen ostoa, ja haluasin kysyä pari juttua ennen päätöstä. Mikä on koneen leveys?;600mm;39,75;TRUE
24;C;1;4;1;Lämpöpumppu;Lämpöpumppuni ohjausjärjestelmän vihreä merkkivalo alkoi vilkkumaan eilen, mitä se tarkoittaa?;vihreän merkkivalon vilkuessa jokin hälytys on aktiivisena;189,10;TRUE
24;C;1;4;1;Miekkailu;Olen miettinyt miekkailun aloittamista, mutta en tiedä mikä kolmesta miekkailulajista pitäisi valita. Mikä kolmesta miekkatyypistä (kalpa, floretti, säilä) saa olla painavin?;Kalpa saa painaa eniten, 770 grammaa;53,46;TRUE
24;C;1;4;1;Miekkailu;Kuinka paljon se saa enintään painaa?;770 grammaa;6,98;TRUE
24;C;1;4;1;Miekkailu;Sitten vielä kiinnostaisi osuma-alueet. Mikä on säilämiekkailun osuma-alue?;Vyötärön yläpuolella olevat alueet;143,51;TRUE
24;C;1;4;1;Arkkupakastin;Tarvitsisin vastauksen muutamaan kysymykseen, jotta tiedän ostanko arkkupakastimen. Kuinka leveä pakastin on?;595mm;131,28;TRUE
24;C;1;4;1;Tenniksen kilpailumääräykset;Ajattelin ilmoittautua tenniskisoihin, mutta edellisistä on niin kauan aikaa, että haluaisin tarkistaa pari juttua. Olen tasolla 14, mihin tasoluokkaan minun kuuluu osallistua?;Tasoluokka C;138,03;TRUE
24;C;1;4;1;Tenniksen kilpailumääräykset;Olen vähän huolissani omasta jaksamisestani, kuinka pitkä tauko kahden normaalipituisen saman luokan ottelussa on vähintään?;Vähintään 30 minuuttia;128,43;FALSE
24;D;2;4;4;Kuivauskaappi;Kuinka korkea kuivauskaappi on?;1900mm;17,86;TRUE
24;D;2;4;4;Kuivauskaappi;Kuinka kauan lingotun pyykin kuivaus pikakuivauksella kestää?;120min;101,36;TRUE
24;D;2;4;4;Kuivauskaappi;Mitä pesuainetta kuivauskaapin puhdistukseen voi käyttää?;mieto saippualiuos;80,21;TRUE
24;D;2;4;4;Liesituuletin;Olen käyttänyt liesituuletinta jonkin aikaa ja mieleeni heräsi muutamia kysymyksiä siitä. Miten saan intensiivitehon päälle? Laitteessani on ohjauspaneeli 1.;paina painiketta +, kun tuuletin on teholla 3;101,75;TRUE
24;D;2;4;4;Liesituuletin;Kuinka usein rasvasuodatin pitäisi puhdistaa?;2kk;114,39;TRUE
24;D;2;4;4;Liesituuletin;Entä mitä puhdistusainetta voi käyttää laitteen alumiini- ja muoviosien puhdistukseen?;pehmeä liina;117,06;FALSE
24;D;2;4;4;Taekwondon kilpailusäännöt;Lapseni on osallistumassa ensimmäiseen taekwondokilpailuun ja muutama asia on vielä epäselvä. Mihin kilpailuluokkaan hänen pitää osallistua? Hän on 9-vuotias.;Värivyöt, C-juniorit;41,08;TRUE
24;D;2;4;4;Taekwondon kilpailusäännöt;Käydäänkö tässä luokassa pyykkipoikaottelua?;kyllä;79,87;TRUE
